datetime,openPrice,closePrice,highPrice,lowPrice
201803130323,105925,105962,105998,105768
201803130324,105979,105998,106067,105901
201803130325,105999,106090,106090,105917
201803130326,106108,106102,106157,106068
201803130327,106149,106323,106323,106149
201803130328,106294,106288,106332,106106
201803130329,106288,106283,106408,106283
201803130330,106283,106317,106334,106230
201803130331,106317,106331,106331,106262
201803130332,106331,106392,106513,106331
201803130333,106392,106525,106532,106392
201803130334,106525,106602,106785,106506
201803130335,106602,106759,106759,106396
201803130336,106759,106527,106759,106463
201803130337,106527,106423,106620,106421
201803130338,106423,106453,106463,106374
201803130339,106453,106494,106573,106428
201803130340,106494,106421,106503,106382
201803130341,106421,106415,106434,106357
201803130342,106415,106505,106505,106193
201803130343,106481,106467,106481,106357
201803130344,106472,106483,106549,106454
201803130345,106483,106422,106502,106385
201803130346,106421,106565,106565,106405
201803130347,106565,106729,106729,106565
201803130348,106729,106718,106789,106653
201803130349,106718,106685,106751,106676
201803130350,106685,106962,106969,106678
201803130351,106962,106818,106962,106818
201803130352,106818,106743,106863,106564
201803130353,106743,106676,106859,106676
201803130354,106676,106798,106877,106640
201803130355,106798,106573,106800,106522
201803130356,106573,106829,106831,106573
201803130357,106829,106754,106854,106740
201803130358,106754,106973,107029,106748
201803130359,106973,107041,107077,106953
201803130400,107041,106900,107107,106900
201803130401,106900,106994,107040,106900
201803130402,106994,107245,107245,106994
201803130403,107216,107286,107287,107106
201803130404,107266,108201,108201,107266
201803130405,108201,108674,108674,108159
201803130406,108674,108812,108869,108649
201803130407,108812,108995,109167,108798
201803130408,108995,108961,109133,108961
201803130409,108961,109362,109362,108961
201803130410,109362,109173,109413,109122
201803130411,109173,109280,109379,109107
201803130412,109280,109700,109770,109237
201803130413,109700,109697,110011,109697
201803130414,109697,109596,109735,109588
201803130415,109596,110330,110330,109596
201803130416,110330,110544,110715,110329
201803130417,110544,110526,110653,110408
201803130418,110526,110427,110601,110404
201803130419,110427,110777,110777,110361
201803130420,110788,110613,110788,110369
201803130421,110641,110521,110678,110340
201803130422,110533,110208,110533,110206
201803130423,110215,110228,110267,110173
201803130424,110229,110233,110420,110217
201803130425,110233,110384,110384,110157
201803130426,110384,110491,110493,110366
201803130427,110491,110575,110767,110491
201803130428,110575,110712,110712,110457
201803130429,110712,110441,110715,110441
201803130430,110441,110608,110679,110441
201803130431,110608,110512,110698,110512
201803130432,110512,110550,110573,110351
201803130433,110550,110497,110641,110497
201803130434,110497,110603,110607,110495
201803130435,110603,110561,110688,110532
201803130436,110561,110742,110797,110559
201803130437,110742,110964,110964,110742
201803130438,110964,110849,110980,110791
201803130439,110849,110977,110977,110849
201803130440,110977,111018,111109,110974
201803130441,111026,111426,111426,110951
201803130442,111439,111694,111694,111397
201803130443,111726,112352,112352,111693
201803130444,112352,112255,112389,112121
201803130445,112255,112523,112548,112255
201803130446,112523,112361,112553,112307
201803130447,112361,112374,112496,112356
201803130448,112374,112449,112500,112374
201803130449,112449,112440,112545,112400
201803130450,112440,112569,112582,112440
201803130451,112569,112594,112651,112569
201803130452,112594,112653,112667,112594
201803130453,112653,112716,112781,112637
201803130454,112716,112500,112814,112359
201803130455,112500,112454,112506,112366
201803130456,112454,112445,112549,112424
201803130457,112445,112283,112515,112283
201803130458,112285,112252,112285,112111
201803130459,112244,112456,112468,112242
201803130500,112449,112367,112464,112367
201803130501,112367,112411,112497,112364
201803130502,112411,112361,112429,112348
201803130503,112361,112448,112457,112361
201803130504,112448,112061,112448,112035
201803130505,112061,112187,112272,112008
201803130506,112187,112212,112247,112099
201803130507,112212,112418,112488,112160
201803130508,112418,112609,112609,112418
201803130509,112609,112448,112676,112433
201803130510,112448,112497,112534,112447
201803130511,112497,112508,112511,112335
201803130512,112508,112358,112508,112358
201803130513,112358,112218,112388,112217
201803130514,112218,112191,112320,112189
201803130515,112191,112051,112213,112051
201803130516,112051,112149,112176,112003
201803130517,112125,111895,112139,111884
201803130518,111892,112020,112020,111889
201803130519,112028,112260,112300,112028
201803130520,112260,112135,112287,112129
201803130521,112135,112326,112361,112132
201803130522,112326,112254,112359,112247
201803130523,112254,112407,112407,112252
201803130524,112407,112339,112413,112299
201803130525,112339,112215,112339,112204
201803130526,112215,112256,112312,112215
201803130527,112256,112037,112277,112037
201803130528,112037,111904,112051,111838
201803130529,111904,111725,111917,111715
201803130530,111725,111819,111885,111724
201803130531,111819,111518,111819,111518
201803130532,111518,111491,111625,111464
201803130533,111491,111308,111586,111251
201803130534,111308,111293,111385,111253
201803130535,111293,111198,111502,111198
201803130536,111208,111143,111260,111143
201803130537,111135,111073,111234,111073
201803130538,111073,110912,111080,110856
201803130539,110912,111043,111085,110912
201803130540,111085,111596,111596,111085
201803130541,111596,111737,111822,111596
201803130542,111737,111539,111833,111539
201803130543,111539,111604,111697,111539
201803130544,111604,111497,111607,111497
201803130545,111497,111657,111716,111497
201803130546,111657,111707,111743,111653
201803130547,111707,111845,111874,111707
201803130548,111845,111763,111876,111763
201803130549,111763,111706,111815,111697
201803130550,111706,111704,111740,111678
201803130551,111704,111609,111706,111474
201803130552,111609,111560,111627,111560
201803130553,111560,111496,111616,111485
201803130554,111488,111447,111548,111427
201803130555,111453,111569,111569,111402
201803130556,111569,111581,111648,111555
201803130557,111631,111668,111696,111610
201803130558,111641,111789,111795,111587
201803130559,111789,111716,111873,111716
201803130600,111716,111725,111779,111666
201803130601,111725,111990,112005,111707
201803130602,111990,112041,112139,111990
201803130603,112041,111863,112072,111820
201803130604,111863,112049,112049,111789
201803130605,112049,112286,112360,112028
201803130606,112286,112608,112608,112286
201803130607,112608,112594,112803,112474
201803130608,112594,112366,112594,112319
201803130609,112366,112525,112662,112273
201803130610,112525,112551,112582,112319
201803130611,112551,112453,112597,112415
201803130612,112453,112184,112453,112184
201803130613,112300,112071,112300,112069
201803130614,112110,111378,112110,111378
201803130615,111366,111618,111759,111335
201803130616,111618,111709,111727,111565
201803130617,111709,111128,111709,111003
201803130618,111128,110416,111128,110321
201803130619,110416,110228,110425,110211
201803130620,110228,110014,110240,110014
201803130621,110014,110077,110171,109984
201803130622,110077,109976,110140,109961
201803130623,109976,110111,110202,109976
201803130624,110111,110173,110293,110089
201803130625,110173,109926,110174,109784
201803130626,109926,110085,110085,109919
201803130627,110085,109954,110085,109954
201803130628,109954,109963,110004,109882
201803130629,109963,110099,110117,109920
201803130630,110099,110278,110310,110099
