datetime,openPrice,closePrice,highPrice,lowPrice
201803130126,79.0,79.0,79.0,79.0
201803130127,79.0,79.0,79.0,79.0
201803130128,79.0,79.0,79.0,79.0
201803130129,79.0,79.0,79.0,79.0
201803130130,79.0,79.0,79.0,79.0
201803130131,79.0,79.0,79.0,79.0
201803130132,79.0,79.0,79.0,79.0
201803130133,79.0,79.0,79.0,79.0
201803130134,79.0,79.0,79.0,79.0
201803130135,79.0,79.0,79.0,79.0
201803130136,79.0,79.0,79.0,79.0
201803130137,79.0,79.0,79.0,79.0
201803130138,79.0,79.0,79.0,79.0
201803130139,79.0,79.0,79.0,79.0
201803130140,79.0,79.0,79.0,79.0
201803130141,79.0,79.0,79.0,79.0
201803130142,79.0,79.0,79.0,79.0
201803130143,79.0,79.0,79.0,79.0
201803130144,79.0,78.0,79.0,78.0
201803130145,78.0,78.0,79.0,78.0
201803130146,78.0,78.0,79.0,78.0
201803130147,78.0,78.0,78.0,78.0
201803130148,78.0,78.0,78.0,78.0
201803130149,78.0,78.0,79.0,78.0
201803130150,78.0,78.0,78.0,78.0
201803130151,78.0,78.0,78.0,78.0
201803130152,78.0,78.0,78.0,78.0
201803130153,78.0,78.0,78.0,78.0
201803130154,78.0,78.0,78.0,78.0
201803130155,78.0,78.0,78.0,78.0
201803130156,78.0,78.0,78.0,78.0
201803130157,78.0,78.0,78.0,78.0
201803130158,78.0,78.0,78.0,78.0
201803130159,78.0,78.0,78.0,78.0
201803130200,78.0,78.0,78.0,78.0
201803130201,78.0,78.0,78.0,78.0
201803130202,78.0,78.0,78.0,78.0
201803130203,78.0,78.0,78.0,78.0
201803130204,78.0,78.0,78.0,78.0
201803130205,78.0,78.0,78.0,78.0
201803130206,78.0,78.0,78.0,78.0
201803130207,78.0,78.0,78.0,78.0
201803130208,78.0,78.0,78.0,78.0
201803130209,78.0,78.0,78.0,78.0
201803130210,78.0,78.0,78.0,78.0
201803130211,78.0,78.0,78.0,78.0
201803130212,78.0,78.0,78.0,78.0
201803130213,78.0,78.0,78.0,78.0
201803130214,78.0,78.0,78.0,78.0
201803130215,78.0,78.0,78.0,78.0
201803130216,78.0,78.0,78.0,78.0
201803130217,78.0,78.0,78.0,78.0
201803130218,78.0,78.0,78.0,78.0
201803130219,78.0,78.0,78.0,78.0
201803130220,78.0,78.0,78.0,78.0
201803130221,78.0,78.0,78.0,78.0
201803130222,78.0,78.0,78.0,78.0
201803130223,78.0,78.0,78.0,78.0
201803130224,78.0,78.0,78.0,78.0
201803130225,78.0,78.0,78.0,78.0
201803130226,78.0,78.0,78.0,78.0
201803130227,78.0,78.0,78.0,78.0
201803130228,78.0,78.0,78.0,78.0
201803130229,78.0,78.0,78.0,78.0
201803130230,78.0,78.0,78.0,78.0
201803130231,78.0,78.0,79.0,78.0
201803130232,78.0,78.0,78.0,78.0
201803130233,78.0,78.0,78.0,78.0
201803130234,78.0,78.0,78.0,78.0
201803130235,78.0,78.0,78.0,78.0
201803130236,78.0,78.0,78.0,78.0
201803130237,78.0,78.0,78.0,78.0
201803130238,78.0,78.0,78.0,78.0
201803130239,78.0,78.0,78.0,78.0
201803130240,78.0,78.0,78.0,78.0
201803130241,78.0,78.0,78.0,78.0
201803130242,78.0,78.0,78.0,78.0
201803130243,78.0,78.0,78.0,78.0
201803130244,78.0,78.0,78.0,78.0
201803130245,78.0,78.0,78.0,78.0
201803130246,78.0,78.0,78.0,78.0
201803130247,78.0,78.0,78.0,78.0
201803130248,78.0,78.0,78.0,78.0
201803130249,78.0,78.0,78.0,78.0
201803130250,78.0,78.0,78.0,78.0
201803130251,78.0,78.0,78.0,78.0
201803130252,78.0,78.0,78.0,78.0
201803130253,78.0,78.0,78.0,78.0
201803130254,78.0,78.0,78.0,78.0
201803130255,78.0,78.0,78.0,78.0
201803130256,78.0,78.0,78.0,78.0
201803130257,78.0,78.0,78.0,78.0
201803130258,78.0,78.0,78.0,78.0
201803130259,78.0,78.0,78.0,78.0
201803130300,78.0,78.0,78.0,78.0
201803130301,78.0,78.0,78.0,78.0
201803130302,78.0,78.0,78.0,78.0
201803130303,78.0,78.0,78.0,78.0
201803130304,78.0,78.0,78.0,78.0
201803130305,78.0,78.0,78.0,78.0
201803130306,78.0,78.0,78.0,78.0
201803130307,78.0,78.0,78.0,78.0
201803130308,78.0,78.0,78.0,78.0
201803130309,78.0,78.0,78.0,78.0
201803130310,78.0,78.0,78.0,78.0
201803130311,78.0,78.0,78.0,78.0
201803130312,78.0,78.0,78.0,78.0
201803130313,78.0,78.0,78.0,78.0
201803130314,78.0,78.0,78.0,78.0
201803130315,78.0,78.0,78.0,78.0
201803130316,78.0,78.0,78.0,78.0
201803130317,78.0,78.0,78.0,78.0
201803130318,78.0,78.0,78.0,78.0
201803130319,78.0,78.0,78.0,78.0
201803130320,78.0,77.0,78.0,77.0
201803130321,77.0,77.0,77.0,77.0
201803130322,77.0,77.0,77.0,77.0
201803130323,77.0,77.0,77.0,77.0
201803130324,77.0,77.0,77.0,77.0
201803130325,77.0,77.0,77.0,77.0
201803130326,77.0,77.0,77.0,77.0
201803130327,77.0,78.0,78.0,77.0
201803130328,78.0,77.0,78.0,77.0
201803130329,77.0,77.0,78.0,77.0
201803130330,77.0,77.0,77.0,77.0
201803130331,77.0,77.0,77.0,77.0
201803130332,77.0,77.0,78.0,77.0
201803130333,77.0,78.0,78.0,77.0
201803130334,78.0,78.0,78.0,78.0
201803130335,78.0,78.0,78.0,77.0
201803130336,78.0,78.0,78.0,78.0
201803130337,78.0,78.0,78.0,78.0
201803130338,78.0,78.0,78.0,78.0
201803130339,78.0,78.0,78.0,78.0
201803130340,78.0,78.0,78.0,78.0
201803130341,78.0,78.0,78.0,78.0
201803130342,78.0,78.0,78.0,77.0
201803130343,78.0,78.0,78.0,78.0
201803130344,78.0,78.0,78.0,78.0
201803130345,78.0,78.0,78.0,78.0
201803130346,78.0,78.0,78.0,78.0
201803130347,78.0,78.0,78.0,78.0
201803130348,78.0,78.0,78.0,78.0
201803130349,78.0,78.0,78.0,78.0
201803130350,78.0,78.0,78.0,78.0
201803130351,78.0,78.0,78.0,78.0
201803130352,78.0,78.0,78.0,77.0
201803130353,78.0,77.0,78.0,77.0
201803130354,77.0,78.0,78.0,77.0
201803130355,78.0,77.0,78.0,77.0
201803130356,77.0,78.0,78.0,77.0
201803130357,78.0,78.0,78.0,77.0
201803130358,78.0,78.0,78.0,78.0
201803130359,78.0,78.0,78.0,78.0
201803130400,78.0,78.0,78.0,78.0
201803130401,78.0,78.0,78.0,78.0
201803130402,78.0,78.0,78.0,78.0
201803130403,78.0,78.0,78.0,78.0
201803130404,78.0,78.0,78.0,78.0
201803130405,78.0,78.0,79.0,78.0
201803130406,78.0,78.0,78.0,78.0
201803130407,78.0,79.0,79.0,78.0
201803130408,79.0,79.0,79.0,79.0
201803130409,79.0,79.0,79.0,79.0
201803130410,79.0,79.0,79.0,79.0
201803130411,79.0,79.0,79.0,79.0
201803130412,79.0,79.0,79.0,79.0
201803130413,79.0,79.0,79.0,79.0
201803130414,79.0,79.0,79.0,79.0
201803130415,79.0,80.0,80.0,79.0
201803130416,80.0,79.0,80.0,79.0
201803130417,79.0,79.0,80.0,79.0
201803130418,79.0,79.0,79.0,79.0
201803130419,79.0,79.0,79.0,79.0
201803130420,79.0,79.0,79.0,79.0
201803130421,79.0,79.0,79.0,79.0
201803130422,79.0,79.0,79.0,79.0
201803130423,79.0,79.0,79.0,79.0
201803130424,79.0,79.0,79.0,79.0
201803130425,79.0,79.0,79.0,79.0
201803130426,79.0,79.0,79.0,79.0
201803130427,79.0,79.0,80.0,79.0
201803130428,79.0,80.0,80.0,79.0
201803130429,80.0,79.0,80.0,79.0
201803130430,79.0,79.0,80.0,79.0
201803130431,79.0,79.0,80.0,79.0
201803130432,79.0,79.0,79.0,79.0
201803130433,79.0,79.0,79.0,79.0
201803130434,79.0,79.0,80.0,79.0
201803130435,79.0,79.0,79.0,79.0
201803130436,79.0,79.0,80.0,79.0
201803130437,79.0,80.0,80.0,79.0
201803130438,80.0,80.0,80.0,80.0
201803130439,80.0,80.0,80.0,80.0
201803130440,80.0,80.0,80.0,80.0
201803130441,80.0,80.0,80.0,80.0
201803130442,80.0,80.0,80.0,80.0
201803130443,80.0,81.0,81.0,80.0
201803130444,81.0,80.0,81.0,80.0
201803130445,80.0,80.0,81.0,80.0
201803130446,80.0,80.0,80.0,80.0
201803130447,80.0,80.0,80.0,80.0
201803130448,80.0,80.0,80.0,80.0
201803130449,80.0,80.0,80.0,80.0
201803130450,80.0,80.0,80.0,80.0
201803130451,80.0,80.0,80.0,80.0
201803130452,80.0,80.0,80.0,80.0
201803130453,80.0,80.0,80.0,80.0
201803130454,80.0,80.0,80.0,80.0
201803130455,80.0,80.0,80.0,80.0
201803130456,80.0,80.0,80.0,80.0
201803130457,80.0,80.0,80.0,80.0
201803130458,80.0,80.0,80.0,80.0
201803130459,80.0,80.0,80.0,80.0
201803130500,80.0,80.0,80.0,80.0
201803130501,80.0,80.0,80.0,80.0
201803130502,80.0,80.0,80.0,80.0
201803130503,80.0,80.0,80.0,80.0
201803130504,80.0,80.0,80.0,80.0
201803130505,80.0,80.0,80.0,80.0
201803130506,80.0,80.0,80.0,80.0
201803130507,80.0,80.0,80.0,80.0
201803130508,80.0,80.0,80.0,80.0
201803130509,80.0,80.0,80.0,80.0
201803130510,80.0,80.0,80.0,80.0
201803130511,80.0,80.0,80.0,80.0
201803130512,80.0,80.0,80.0,80.0
201803130513,80.0,80.0,80.0,80.0
201803130514,80.0,80.0,80.0,80.0
201803130515,80.0,80.0,80.0,80.0
201803130516,80.0,80.0,80.0,80.0
201803130517,80.0,80.0,80.0,80.0
201803130518,80.0,80.0,80.0,80.0
201803130519,80.0,80.0,80.0,80.0
201803130520,80.0,80.0,80.0,80.0
201803130521,80.0,80.0,80.0,80.0
201803130522,80.0,80.0,80.0,80.0
201803130523,80.0,80.0,80.0,80.0
201803130524,80.0,80.0,80.0,80.0
201803130525,80.0,80.0,80.0,80.0
201803130526,80.0,80.0,80.0,80.0
201803130527,80.0,80.0,80.0,80.0
201803130528,80.0,80.0,80.0,79.0
201803130529,80.0,80.0,80.0,80.0
201803130530,80.0,80.0,80.0,80.0
201803130531,80.0,80.0,80.0,79.0
201803130532,80.0,80.0,80.0,80.0
201803130533,80.0,80.0,80.0,79.0
201803130534,80.0,79.0,80.0,79.0
201803130535,79.0,80.0,80.0,79.0
201803130536,80.0,79.0,80.0,79.0
201803130537,79.0,80.0,80.0,79.0
201803130538,80.0,79.0,80.0,79.0
201803130539,79.0,79.0,79.0,79.0
201803130540,79.0,80.0,80.0,79.0
201803130541,80.0,80.0,80.0,80.0
201803130542,80.0,80.0,80.0,80.0
201803130543,80.0,80.0,80.0,80.0
201803130544,80.0,80.0,80.0,80.0
201803130545,80.0,80.0,80.0,80.0
201803130546,80.0,80.0,80.0,80.0
201803130547,80.0,80.0,80.0,80.0
201803130548,80.0,80.0,80.0,80.0
201803130549,80.0,80.0,80.0,80.0
201803130550,80.0,80.0,80.0,80.0
201803130551,80.0,80.0,80.0,79.0
201803130552,80.0,80.0,80.0,80.0
201803130553,80.0,79.0,80.0,79.0
201803130554,79.0,79.0,80.0,79.0
201803130555,79.0,80.0,80.0,79.0
201803130556,80.0,79.0,80.0,79.0
201803130557,80.0,80.0,80.0,79.0
201803130558,80.0,80.0,80.0,79.0
201803130559,80.0,80.0,80.0,80.0
201803130600,80.0,80.0,80.0,80.0
201803130601,80.0,80.0,80.0,80.0
201803130602,80.0,80.0,80.0,80.0
201803130603,80.0,80.0,80.0,80.0
201803130604,80.0,80.0,80.0,80.0
201803130605,80.0,80.0,80.0,80.0
201803130606,80.0,80.0,80.0,80.0
201803130607,80.0,80.0,80.0,80.0
201803130608,80.0,80.0,80.0,80.0
201803130609,80.0,80.0,80.0,80.0
201803130610,80.0,80.0,80.0,80.0
201803130611,80.0,80.0,80.0,80.0
201803130612,80.0,80.0,80.0,80.0
201803130613,80.0,80.0,80.0,80.0
201803130614,80.0,80.0,80.0,80.0
201803130615,80.0,80.0,80.0,80.0
201803130616,80.0,80.0,80.0,80.0
201803130617,80.0,80.0,80.0,80.0
201803130618,80.0,79.0,80.0,79.0
201803130619,79.0,80.0,80.0,79.0
201803130620,80.0,79.0,80.0,79.0
201803130621,79.0,80.0,80.0,79.0
201803130622,80.0,79.0,80.0,79.0
201803130623,79.0,80.0,80.0,79.0
201803130624,80.0,80.0,80.0,80.0
201803130625,80.0,80.0,80.0,79.0
201803130626,80.0,80.0,80.0,80.0
201803130627,80.0,80.0,80.0,80.0
201803130628,80.0,79.0,80.0,79.0
201803130629,79.0,80.0,80.0,79.0
201803130630,80.0,80.0,80.0,80.0
201803130631,80.0,79.0,80.0,79.0
201803130632,79.0,79.0,80.0,79.0
201803130633,79.0,80.0,80.0,79.0
201803130634,80.0,79.0,80.0,79.0
201803130635,80.0,79.0,80.0,79.0
201803130636,79.0,79.0,80.0,79.0
201803130637,79.0,80.0,80.0,79.0
201803130638,80.0,79.0,80.0,79.0
201803130639,79.0,80.0,80.0,79.0
201803130640,80.0,79.0,80.0,79.0
201803130641,79.0,79.0,79.0,79.0
201803130642,79.0,79.0,79.0,79.0
201803130643,79.0,79.0,79.0,79.0
201803130644,79.0,79.0,79.0,79.0
201803130645,79.0,79.0,79.0,79.0
201803130646,79.0,79.0,79.0,79.0
201803130647,79.0,79.0,80.0,79.0
201803130648,79.0,79.0,79.0,79.0
201803130649,79.0,79.0,79.0,79.0
201803130650,79.0,79.0,79.0,79.0
201803130651,79.0,79.0,79.0,79.0
201803130652,79.0,79.0,79.0,79.0
201803130653,79.0,80.0,80.0,79.0
201803130654,80.0,79.0,80.0,79.0
201803130655,79.0,79.0,80.0,79.0
201803130656,79.0,79.0,80.0,79.0
201803130657,79.0,79.0,79.0,79.0
201803130658,79.0,79.0,79.0,79.0
201803130659,79.0,79.0,79.0,79.0
201803130700,79.0,79.0,79.0,79.0
201803130701,79.0,79.0,79.0,79.0
201803130702,79.0,79.0,79.0,79.0
201803130703,79.0,80.0,80.0,79.0
201803130704,80.0,79.0,80.0,79.0
201803130705,79.0,79.0,79.0,79.0
201803130706,79.0,79.0,79.0,79.0
201803130707,79.0,79.0,79.0,79.0
201803130708,79.0,79.0,79.0,79.0
201803130709,79.0,79.0,79.0,79.0
201803130710,79.0,80.0,80.0,79.0
201803130711,80.0,79.0,80.0,79.0
201803130712,79.0,79.0,79.0,79.0
201803130713,79.0,78.0,79.0,78.0
201803130714,78.0,79.0,79.0,78.0
201803130715,79.0,78.0,79.0,78.0
201803130716,78.0,78.0,78.0,78.0
201803130717,78.0,78.0,78.0,78.0
